Player,Time,Half-time,total_distance,HIR_total_distance,HA_actions,HD_actions,VHA_actions,VHD_actions,Expected_goal
10597,"[70.0,75.0]",Second-half,442.73334750519604,0.0,8.0,12.0,1.0,0.0,1.85
10597,"[75.0,80.0]",Second-half,448.4475605223068,50.2806748845864,5.0,13.0,0.0,0.0,0.0
10597,"[80.0,85.0]",Second-half,555.3080376894693,110.70609089588902,19.0,26.0,4.0,7.0,8.56
10597,"[85.0,90.0]",Second-half,513.7555786591504,67.94959674165074,23.0,14.0,7.0,10.0,17.509999999999998
10597,"[90.0,95.0]",Second-half,471.905010983571,0.0,14.0,16.0,0.0,4.0,0.0
10597,"[95.0,100.0]",Second-half,580.6761218548736,47.852787597183905,25.0,6.0,6.0,4.0,12.57
10597,"[100.0,105.0]",Second-half,443.838712618458,0.0,5.0,3.0,0.0,2.0,0.0
10597,"[105.0,110.0]",Second-half,511.9670312495265,70.03836385592965,32.0,12.0,4.0,7.0,18.01
10597,"[110.0,110.685]",Second-half,94.30074793521561,14.377676583150512,4.0,0.0,5.0,0.0,0.0
11767,"[0.0,5.0]",First-half,802.6566634648331,150.4744582252186,12.0,33.0,6.0,5.0,0.0
11767,"[5.0,10.0]",First-half,770.6748453944983,26.56390055235767,20.0,11.0,3.0,4.0,0.0
11767,"[10.0,15.0]",First-half,684.1568554915328,110.15176840880646,20.0,31.0,3.0,0.0,0.0
11767,"[15.0,20.0]",First-half,657.4376627463307,146.97823406423552,23.0,32.0,6.0,15.0,136.98000000000002
11767,"[20.0,25.0]",First-half,578.0448069036847,5.480851548772632,0.0,11.0,0.0,2.0,0.0
11767,"[25.0,30.0]",First-half,593.6443447232076,163.07230699338146,25.0,20.0,6.0,0.0,77.30000000000001
11767,"[30.0,35.0]",First-half,732.9039170090898,167.59784617194003,33.0,24.0,8.0,5.0,39.269999999999996
11767,"[35.0,40.0]",First-half,777.3979605245859,269.8597511483083,31.0,29.0,9.0,12.0,36.52000000000001
11767,"[40.0,45.0]",First-half,618.7724409746979,83.97001269513459,21.0,13.0,7.0,3.0,16.15
11767,"[45.0,50.0]",First-half,184.5893514215906,17.456469964172182,7.0,1.0,0.0,0.0,0.0
11767,"[60.0,65.0]",Second-half,490.8065347592609,124.44488990417678,35.0,26.0,14.0,32.0,11.670000000000002
11767,"[65.0,70.0]",Second-half,678.7937332169166,69.66110206248719,22.0,12.0,0.0,0.0,0.73
11767,"[70.0,75.0]",Second-half,512.9489093544606,52.22203357200946,7.0,11.0,3.0,2.0,166.10000000000002
11767,"[75.0,80.0]",Second-half,623.3656964272128,16.826826001046918,7.0,3.0,0.0,6.0,70.34000000000002
11767,"[80.0,85.0]",Second-half,660.5154223696973,3.556839769682413,24.0,29.0,5.0,6.0,53.220000000000006
11767,"[85.0,90.0]",Second-half,659.2365575106376,39.566215433322355,15.0,13.0,5.0,1.0,7.199999999999999
11767,"[90.0,95.0]",Second-half,733.5021297217788,9.665658244437154,37.0,10.0,0.0,7.0,7.22
11767,"[95.0,100.0]",Second-half,777.9931845939673,182.09477021264297,19.0,26.0,5.0,2.0,0.6599999999999999
11767,"[100.0,105.0]",Second-half,340.1409039041064,1.6667824803292188,0.0,17.0,0.0,7.0,1.7800000000000002
12717,"[0.0,5.0]",First-half,750.7027787522524,285.4265740622602,55.0,52.0,10.0,37.0,21.22
12717,"[5.0,10.0]",First-half,649.6014162619886,196.71489918891467,22.0,24.0,9.0,14.0,29.749999999999996
12717,"[10.0,15.0]",First-half,628.033622948691,124.43306671502717,25.0,36.0,5.0,15.0,17.3
12717,"[15.0,20.0]",First-half,601.373941502666,64.83124218774357,35.0,23.0,6.0,13.0,48.14
12717,"[20.0,25.0]",First-half,506.3727165289757,44.937415997159576,14.0,13.0,0.0,13.0,12.94
12717,"[25.0,30.0]",First-half,551.1685104109768,158.22706805940422,32.0,27.0,15.0,3.0,64.03000000000002
12717,"[30.0,35.0]",First-half,585.1070362862644,123.41303474794384,22.0,21.0,4.0,9.0,50.05
12717,"[35.0,40.0]",First-half,660.4783536386124,254.52205424241467,29.0,32.0,5.0,17.0,30.14
12717,"[40.0,45.0]",First-half,500.0187596716561,81.24022044110413,41.0,7.0,2.0,3.0,31.859999999999996
12717,"[45.0,50.0]",First-half,172.52275912142915,75.59277082757635,10.0,15.0,0.0,4.0,9.22
12717,"[60.0,65.0]",Second-half,333.29907697867543,84.96489901082877,29.0,31.0,11.0,17.0,0.56
12717,"[65.0,70.0]",Second-half,629.9566720599164,59.62219522485122,11.0,16.0,0.0,8.0,10.44
12717,"[70.0,75.0]",Second-half,634.8570869230613,200.5255086923843,25.0,22.0,6.0,12.0,111.6
12717,"[75.0,80.0]",Second-half,529.2915703975025,127.9287712362069,28.0,19.0,19.0,12.0,46.92000000000001
12717,"[80.0,85.0]",Second-half,576.1439281155563,30.416109690915853,24.0,24.0,0.0,13.0,14.820000000000002
12717,"[85.0,90.0]",Second-half,611.363220219331,62.268514746966176,23.0,15.0,1.0,8.0,43.62
12717,"[90.0,95.0]",Second-half,688.7992570865912,160.08630226294125,30.0,53.0,0.0,9.0,68.70000000000002
12717,"[95.0,100.0]",Second-half,674.103435647964,93.05735257467538,14.0,36.0,6.0,15.0,28.950000000000003
12717,"[100.0,105.0]",Second-half,530.5116443234047,15.455565165282794,30.0,29.0,11.0,13.0,9.41
12717,"[105.0,110.0]",Second-half,524.1626820044798,88.87772094776662,21.0,13.0,6.0,4.0,29.900000000000002
12717,"[110.0,110.685]",Second-half,81.92423055056588,0.0,0.0,3.0,0.0,0.0,2.73
13390,"[0.0,5.0]",First-half,640.419116199178,121.1914048462433,36.0,35.0,11.0,12.0,1.44
13390,"[5.0,10.0]",First-half,703.0875503098343,225.13450876905446,20.0,33.0,4.0,12.0,14.710000000000003
13390,"[10.0,15.0]",First-half,526.917236212958,98.00646003074979,17.0,26.0,11.0,13.0,1.2600000000000002
13390,"[15.0,20.0]",First-half,560.4830885514447,102.62260433193538,23.0,18.0,12.0,17.0,94.97000000000001
13390,"[20.0,25.0]",First-half,475.6223686970208,55.591972624460034,16.0,30.0,8.0,13.0,0.0
13390,"[25.0,30.0]",First-half,588.2300778645518,194.67606767097345,26.0,12.0,7.0,0.0,91.49000000000002
13390,"[30.0,35.0]",First-half,478.9537784860813,13.44128537569978,23.0,24.0,3.0,3.0,91.82000000000001
13390,"[35.0,40.0]",First-half,635.6014496516545,203.93436170358507,16.0,29.0,14.0,19.0,24.560000000000002
13390,"[40.0,45.0]",First-half,499.17995404659325,36.05668829537321,20.0,21.0,8.0,14.0,45.72000000000001
13390,"[45.0,50.0]",First-half,173.57136692696386,14.269500772128838,7.0,10.0,0.0,0.0,0.0
13390,"[60.0,65.0]",Second-half,343.9692138688878,13.969928939838619,24.0,14.0,8.0,0.0,12.990000000000006
13390,"[65.0,70.0]",Second-half,558.813875862324,11.295717293960257,18.0,10.0,7.0,19.0,1.07
13390,"[70.0,75.0]",Second-half,527.7263605652281,34.12772027058541,19.0,29.0,3.0,6.0,80.00000000000001
13390,"[75.0,80.0]",Second-half,537.2766673631169,121.12299432382197,26.0,31.0,6.0,18.0,39.05
13390,"[80.0,85.0]",Second-half,665.0574585063619,102.99069155908577,19.0,29.0,3.0,12.0,23.610000000000007
13390,"[85.0,90.0]",Second-half,566.7594156581431,47.94032913603262,25.0,28.0,1.0,5.0,14.23
13390,"[90.0,95.0]",Second-half,604.4192924755401,18.568721368045033,33.0,25.0,0.0,11.0,0.0
13390,"[95.0,100.0]",Second-half,612.7430580600303,225.6087725822396,8.0,36.0,0.0,3.0,14.200000000000003
13390,"[100.0,105.0]",Second-half,468.0869954945448,16.217676267630335,13.0,35.0,5.0,3.0,0.0
13390,"[105.0,110.0]",Second-half,591.6654994778249,43.329695963525374,25.0,38.0,14.0,3.0,43.15
13390,"[110.0,110.685]",Second-half,123.85133456166334,0.0,3.0,4.0,0.0,5.0,0.0
14232,"[0.0,5.0]",First-half,666.4630397541282,144.79868814149617,30.0,43.0,14.0,20.0,0.11
14232,"[5.0,10.0]",First-half,615.487295721613,135.34273424077435,42.0,19.0,0.0,0.0,6.73
14232,"[10.0,15.0]",First-half,542.7324608219772,57.380752240698236,17.0,24.0,7.0,8.0,0.0
14232,"[15.0,20.0]",First-half,571.3057187778695,59.736873421907006,15.0,25.0,9.0,0.0,52.790000000000006
14232,"[20.0,25.0]",First-half,459.27123346064894,101.55578684220539,14.0,28.0,8.0,8.0,1.78
14232,"[25.0,30.0]",First-half,484.1275540510541,112.49537063307703,9.0,15.0,0.0,4.0,11.810000000000002
14232,"[30.0,35.0]",First-half,571.7320913010742,87.23348953026101,21.0,22.0,17.0,0.0,13.4
14232,"[35.0,40.0]",First-half,667.8112368568925,296.6925406983673,29.0,31.0,14.0,22.0,21.26
14232,"[40.0,45.0]",First-half,509.44832419005,106.13896622659344,10.0,18.0,3.0,7.0,5.9
14232,"[45.0,50.0]",First-half,173.22594859817485,43.07980997556152,0.0,7.0,0.0,0.0,1.5500000000000003
14232,"[60.0,65.0]",Second-half,367.71758127845806,13.630700642300088,17.0,1.0,10.0,7.0,5.390000000000001
14232,"[65.0,70.0]",Second-half,616.4273012196026,51.03654402702755,14.0,12.0,1.0,6.0,0.0
14232,"[70.0,75.0]",Second-half,455.66371382414167,40.01651464020664,23.0,17.0,13.0,6.0,73.02
14232,"[75.0,80.0]",Second-half,575.4307110837673,89.48755595846922,13.0,20.0,5.0,12.0,18.860000000000003
14232,"[80.0,85.0]",Second-half,192.24759377360306,21.191958061905424,13.0,2.0,0.0,3.0,2.1100000000000003
14324,"[0.0,5.0]",First-half,723.3425068561239,193.81195551440587,34.0,46.0,10.0,14.0,1.3599999999999999
14324,"[5.0,10.0]",First-half,734.858957968559,179.36857271379398,31.0,30.0,9.0,26.0,17.720000000000002
14324,"[10.0,15.0]",First-half,614.2460914072801,73.80599096851934,35.0,29.0,5.0,8.0,12.470000000000002
14324,"[15.0,20.0]",First-half,562.411765984805,69.81967657388462,27.0,12.0,0.0,8.0,149.09
14324,"[20.0,25.0]",First-half,507.7742935758033,39.1133372424618,14.0,27.0,1.0,0.0,9.63
14324,"[25.0,30.0]",First-half,532.9961968245548,35.869861776305875,7.0,21.0,15.0,5.0,125.32000000000001
14324,"[30.0,35.0]",First-half,615.0911082871071,82.2266305035059,19.0,30.0,8.0,10.0,15.060000000000002
14324,"[35.0,40.0]",First-half,689.3731748232663,119.41562796207533,10.0,51.0,11.0,7.0,8.250000000000002
14324,"[40.0,45.0]",First-half,564.258846878908,64.37312095565443,18.0,17.0,7.0,11.0,4.359999999999999
14324,"[45.0,50.0]",First-half,201.09457388677487,31.778660898902864,13.0,7.0,4.0,3.0,9.510000000000002
14324,"[60.0,65.0]",Second-half,468.04595043682343,111.06207246903233,6.0,16.0,1.0,0.0,1.6800000000000002
14324,"[65.0,70.0]",Second-half,627.5564381947069,117.5623551819748,11.0,18.0,0.0,1.0,3.6799999999999997
14324,"[70.0,75.0]",Second-half,484.2195041930131,38.99014850720444,24.0,50.0,16.0,5.0,180.31000000000003
14324,"[75.0,80.0]",Second-half,519.9546970143481,0.0,17.0,29.0,8.0,6.0,102.28
14324,"[80.0,85.0]",Second-half,540.8081496813589,44.38619324844651,29.0,30.0,3.0,9.0,93.08
14324,"[85.0,90.0]",Second-half,563.0689122729964,58.24363480368474,13.0,18.0,9.0,14.0,19.420000000000005
14324,"[90.0,95.0]",Second-half,643.7973510099397,70.73608686174839,36.0,27.0,4.0,17.0,39.510000000000005
14324,"[95.0,100.0]",Second-half,629.1145014319745,36.005197433780836,27.0,24.0,3.0,0.0,28.46
14324,"[100.0,105.0]",Second-half,496.7923789743869,0.0,11.0,12.0,2.0,0.0,53.35000000000001
14324,"[105.0,110.0]",Second-half,402.0673451263814,13.138642007615974,19.0,6.0,0.0,5.0,72.47
14324,"[110.0,110.685]",Second-half,109.18970504927967,0.0,4.0,6.0,0.0,0.0,6.41
15422,"[0.0,5.0]",First-half,639.514466940238,50.10645184680795,25.0,30.0,2.0,6.0,17.750000000000004
15422,"[5.0,10.0]",First-half,622.3717122023394,28.226241654114663,14.0,33.0,4.0,5.0,16.91
15422,"[10.0,15.0]",First-half,568.2185899932497,32.987146992446235,4.0,19.0,0.0,5.0,3.5300000000000002
15422,"[15.0,20.0]",First-half,571.0662205206136,6.4011212968364175,12.0,19.0,7.0,4.0,88.5
15422,"[20.0,25.0]",First-half,495.34361192819586,21.24713611587644,12.0,9.0,11.0,0.0,3.3600000000000003
15422,"[25.0,30.0]",First-half,583.7112776686589,31.485578735019214,14.0,15.0,12.0,1.0,74.88
15422,"[30.0,35.0]",First-half,505.37656383703484,66.73661806671707,14.0,37.0,10.0,8.0,59.23
15422,"[35.0,40.0]",First-half,591.8241402232063,113.35361261467628,29.0,29.0,5.0,6.0,48.52000000000001
15422,"[40.0,45.0]",First-half,594.0352120106803,136.70900543514773,31.0,28.0,2.0,11.0,103.97000000000003
15422,"[45.0,50.0]",First-half,141.82263941822197,0.0,2.0,3.0,0.0,5.0,1.05
15422,"[60.0,65.0]",Second-half,403.7808017890827,10.688068300679971,24.0,21.0,12.0,15.0,16.04
15422,"[65.0,70.0]",Second-half,570.033629530272,0.0,33.0,22.0,7.0,7.0,6.29
15422,"[70.0,75.0]",Second-half,475.37189456202157,47.9583657559452,15.0,5.0,0.0,7.0,13.839999999999998
15422,"[75.0,80.0]",Second-half,561.5980046945688,9.7857238668605,16.0,12.0,0.0,0.0,40.81000000000001
15422,"[80.0,85.0]",Second-half,565.9271347540655,74.94364342997623,16.0,18.0,0.0,0.0,35.38
15422,"[85.0,90.0]",Second-half,510.78605612514946,17.78635418799854,21.0,0.0,5.0,0.0,32.27
15422,"[90.0,95.0]",Second-half,519.5603342005577,39.16915066668584,7.0,15.0,0.0,7.0,0.0
15422,"[95.0,100.0]",Second-half,653.3035901027004,151.9170655503877,40.0,42.0,0.0,8.0,3.1900000000000004
15422,"[100.0,105.0]",Second-half,501.9004570738803,85.66933605577691,18.0,9.0,0.0,2.0,0.0
15422,"[105.0,110.0]",Second-half,447.5189025956063,111.40050774294967,26.0,16.0,2.0,7.0,126.92
15422,"[110.0,110.685]",Second-half,95.5577755319176,0.0,3.0,0.0,0.0,0.0,0.0
16029,"[0.0,5.0]",First-half,674.5300023187477,125.70893123565206,30.0,27.0,5.0,20.0,27.77
16029,"[5.0,10.0]",First-half,651.0770742552755,96.68498009419976,16.0,38.0,4.0,6.0,50.17
16029,"[10.0,15.0]",First-half,599.6522410273208,59.56839756242176,19.0,28.0,0.0,10.0,28.56
16029,"[15.0,20.0]",First-half,571.1642975459916,8.12226214883098,29.0,23.0,0.0,0.0,120.13000000000002
16029,"[20.0,25.0]",First-half,522.7429731576858,93.57539194537244,6.0,34.0,0.0,0.0,26.180000000000003
16029,"[25.0,30.0]",First-half,434.9022490071369,28.71463017812332,8.0,28.0,14.0,0.0,152.45000000000002
16029,"[30.0,35.0]",First-half,620.5978337486321,179.9952708006049,34.0,29.0,5.0,17.0,17.62
16029,"[35.0,40.0]",First-half,657.1372069263653,84.98194329516086,24.0,41.0,7.0,11.0,41.62
16029,"[40.0,45.0]",First-half,522.8539570390662,44.42108739770075,13.0,3.0,5.0,8.0,39.279999999999994
16029,"[45.0,50.0]",First-half,174.21431993058368,57.47057819046825,4.0,10.0,5.0,4.0,11.239999999999998
16029,"[60.0,65.0]",Second-half,419.4959774288743,138.00061220796547,52.0,45.0,8.0,11.0,1.8099999999999998
16029,"[65.0,70.0]",Second-half,566.2677854212632,111.6651778921208,14.0,32.0,0.0,16.0,17.58
16029,"[70.0,75.0]",Second-half,489.26665947144676,2.3459902256788325,34.0,50.0,4.0,14.0,272.37
16029,"[75.0,80.0]",Second-half,562.1744466154787,75.76890739336149,32.0,25.0,6.0,12.0,100.21000000000002
16029,"[80.0,85.0]",Second-half,568.0747396067544,127.06881315230203,15.0,16.0,3.0,21.0,72.52
16029,"[85.0,90.0]",Second-half,571.5624867807387,34.331517292965586,9.0,10.0,0.0,0.0,70.30000000000001
16029,"[90.0,95.0]",Second-half,654.3419342788412,109.50346370554755,12.0,22.0,3.0,11.0,100.86000000000001
16029,"[95.0,100.0]",Second-half,604.8027957287527,5.169845471039032,21.0,21.0,2.0,4.0,35.1
16029,"[100.0,105.0]",Second-half,530.2002080835728,56.300365212210075,15.0,21.0,0.0,1.0,30.43
16029,"[105.0,110.0]",Second-half,445.29206317868704,0.0,12.0,26.0,7.0,4.0,62.459999999999994
16029,"[110.0,110.685]",Second-half,114.10588256715855,4.539501365479962,17.0,8.0,0.0,2.0,5.430000000000001
16336,"[0.0,5.0]",First-half,647.8685464922746,142.7620901284682,33.0,26.0,5.0,5.0,6.610000000000001
16336,"[5.0,10.0]",First-half,634.0862851395145,114.58695274523527,11.0,38.0,0.0,8.0,26.390000000000008
16336,"[10.0,15.0]",First-half,599.6390409246394,139.99497460590402,29.0,39.0,9.0,9.0,29.610000000000003
16336,"[15.0,20.0]",First-half,460.9516596128832,0.0,20.0,24.0,0.0,3.0,178.32999999999998
16336,"[20.0,25.0]",First-half,526.1331909754867,27.947178277593643,21.0,9.0,0.0,0.0,49.50000000000001
16336,"[25.0,30.0]",First-half,563.3649533437019,144.8752133105906,35.0,19.0,11.0,14.0,186.31
16336,"[30.0,35.0]",First-half,556.3425144247435,79.90172242876609,8.0,21.0,11.0,9.0,17.68
16336,"[35.0,40.0]",First-half,552.2244643681697,142.4017395020503,29.0,30.0,5.0,2.0,16.900000000000002
16336,"[40.0,45.0]",First-half,454.3170000496939,0.0,26.0,15.0,0.0,0.0,27.89
16336,"[45.0,50.0]",First-half,175.8638166372636,34.04731714903243,5.0,11.0,2.0,0.0,14.610000000000001
16336,"[60.0,65.0]",Second-half,375.160518345834,59.35965086758024,20.0,17.0,11.0,4.0,8.450000000000001
16336,"[65.0,70.0]",Second-half,545.4580747475313,33.53917588553478,15.0,14.0,0.0,8.0,18.32
16336,"[70.0,75.0]",Second-half,544.3455635292689,77.60358741323533,36.0,18.0,16.0,16.0,246.98000000000002
16336,"[75.0,80.0]",Second-half,529.8493114639994,19.234325605156886,16.0,31.0,2.0,16.0,142.6
16336,"[80.0,85.0]",Second-half,447.94468718537394,87.55837587106417,14.0,22.0,7.0,17.0,98.13000000000001
16336,"[85.0,90.0]",Second-half,450.1026248716242,78.39222447301168,13.0,12.0,0.0,6.0,111.91
16336,"[90.0,95.0]",Second-half,511.8104322397198,146.55476956336207,9.0,44.0,5.0,5.0,166.28000000000003
16336,"[95.0,100.0]",Second-half,464.8321827020505,7.3055342304809034,16.0,15.0,5.0,8.0,51.620000000000005
16336,"[100.0,105.0]",Second-half,407.9518560344777,0.0,7.0,8.0,3.0,0.0,57.400000000000006
16336,"[105.0,110.0]",Second-half,361.99065311088134,1.7117779947072316,16.0,17.0,6.0,0.0,86.87
16336,"[110.0,110.685]",Second-half,80.22248688980378,8.64634725097853,0.0,8.0,0.0,9.0,10.029999999999998
22934,"[0.0,5.0]",First-half,797.98917516252,148.06284386987204,36.0,30.0,0.0,4.0,0.9600000000000001
22934,"[5.0,10.0]",First-half,733.9689291127588,127.50370794850743,5.0,13.0,0.0,3.0,10.330000000000002
22934,"[10.0,15.0]",First-half,697.7806212702021,77.02214894608329,27.0,29.0,0.0,13.0,0.0
22934,"[15.0,20.0]",First-half,643.5538042633439,89.51706801560577,21.0,34.0,0.0,5.0,3.1199999999999997
22934,"[20.0,25.0]",First-half,531.0775542207459,18.383779808944865,16.0,25.0,0.0,16.0,0.0
22934,"[25.0,30.0]",First-half,633.3565110873658,165.48195866184315,28.0,30.0,1.0,7.0,4.28
22934,"[30.0,35.0]",First-half,542.3834610336432,76.77554245796674,2.0,21.0,0.0,3.0,83.47000000000001
22934,"[35.0,40.0]",First-half,656.7418637516329,141.52957041744074,21.0,26.0,2.0,6.0,13.57
22934,"[40.0,45.0]",First-half,520.9737043187168,9.727151182256089,11.0,3.0,0.0,2.0,37.830000000000005
22934,"[45.0,50.0]",First-half,166.22557320091792,9.285434749778181,5.0,0.0,1.0,0.0,0.0
22934,"[60.0,65.0]",Second-half,412.1442801512982,13.266536586464456,5.0,5.0,9.0,9.0,3.58
22934,"[65.0,70.0]",Second-half,662.5238750005421,57.5258491507585,19.0,23.0,3.0,2.0,0.06
22934,"[70.0,75.0]",Second-half,553.3962250874879,95.70399051417843,24.0,18.0,0.0,0.0,56.440000000000005
22934,"[75.0,80.0]",Second-half,576.6277252877273,43.30319920892067,25.0,26.0,0.0,0.0,2.45
22934,"[80.0,85.0]",Second-half,646.0108573004167,0.0,3.0,20.0,0.0,9.0,4.67
