Unnamed: 0,Start_Ts (ms),End_Ts (ms),X,Y,Player,Event,expGoal
3073,4698100,4700100,-12.1,3.6,86518,Pass,0.0
3076,4700000,4701500,-1.1,0.0,10597,Pass,0.0
3081,4705700,4706700,-20.9,-23.0,12717,Pass,0.0
3086,4710100,4713700,-35.0,-22.1,16336,Pass,0.01
3097,4729600,4733900,-36.5,4.1,10447,Pass,0.0
3101,4733800,4733800,-0.6,-22.0,13390,Pass,0.0
3113,4793600,4795900,-31.1,-4.5,86518,Pass,0.0
3119,4797300,4799700,-30.7,-25.3,16029,Pass,0.0
3123,4799600,4800400,-8.7,-32.7,13390,Pass,0.0
3129,4800400,4802500,-18.8,-32.0,16029,Pass,0.0
3135,4807500,4807800,-30.0,-30.3,12717,Pass,0.0
3139,4808400,4809000,-27.5,-30.3,32454,Pass,0.0
3143,4809800,4811300,-21.4,-28.6,86518,Pass,0.0
3147,4812400,4812400,-14.3,-12.6,11767,Pass,0.0
3154,4818500,4820400,32.3,-34.7,10597,Pass,0.0
3157,4821900,4824200,42.1,-12.6,35507,Pass,0.03
3160,4825700,4826600,22.7,15.0,15422,Pass,0.0
3163,4828500,4830300,14.2,6.4,10188,Pass,0.0
3167,4831900,4833900,1.6,-10.3,22934,Pass,0.0
3170,4834900,4837000,-10.8,-31.6,12717,Pass,0.0
3173,4839500,4841300,8.8,-7.8,10597,Pass,0.0
3177,4845800,4848200,-17.1,-7.8,13390,Pass,0.0
3181,4853000,4854400,-36.7,30.7,56279,Pass,0.01
3185,4855200,4856900,-25.0,21.3,10188,Pass,0.0
3190,4857100,4860600,-44.2,-5.3,13603,Pass,0.08
3194,4861800,4862800,-42.9,-28.3,12717,Pass,0.01
3197,4863500,4864900,-34.7,-24.2,16336,Pass,0.01
3200,4866800,4867000,-32.3,-13.6,13390,Pass,0.0
3205,4869000,4870000,-23.2,-4.6,16336,Pass,0.0
3210,4871800,4871800,-21.4,6.1,10188,Pass,0.0
3216,4900200,4900200,-48.2,-4.7,10447,Pass,0.09
3224,4925900,4927100,9.3,-15.1,16682,Pass,0.0
3228,4927800,4927800,1.7,-22.9,16029,Pass,0.0
3234,4943900,4945300,37.5,-34.4,13390,Pass,0.01
3237,4945400,4945800,30.9,-27.3,10188,Pass,0.0
3241,4946000,4946000,34.9,-30.2,22934,Pass,0.01
3248,4969300,4971700,9.7,-34.3,16029,Pass,0.0
3256,4974900,4975800,43.0,-31.5,10597,Pass,0.01
3259,4976800,4976800,45.7,-20.3,13390,Pass,0.01
3268,5009300,5009300,-51.5,-34.4,22934,Pass,0.01
3276,5018700,5038800,-46.2,3.6,10447,Pass,0.2
3280,5039000,5040700,27.0,33.1,98486,Pass,0.0
3284,5040700,5041500,38.9,28.9,15422,Pass,0.01
3288,5042300,5043500,33.5,29.4,10188,Pass,0.01
3291,5044800,5046300,16.7,32.8,56279,Pass,0.0
3295,5047400,5052400,18.2,21.8,10188,Pass,0.0
3300,5052400,5052400,-40.9,-19.2,16029,Pass,0.03
3307,5061000,5063100,-44.7,-36.1,12717,Pass,0.01
3310,5064700,5070400,-24.7,-25.0,22934,Pass,0.0
3317,5074600,5076000,-36.0,17.1,56279,Pass,0.03
3323,5076000,5082400,-31.9,8.4,32454,Pass,0.0
3329,5085400,5088400,15.8,18.9,10597,Pass,0.0
3332,5089400,5091000,0.4,-13.6,22934,Pass,0.0
3335,5092300,5094400,3.8,3.9,10597,Pass,0.0
3337,5094400,5096900,-17.9,28.6,56279,Pass,0.0
3340,5096900,5098500,-8.0,20.0,15422,Pass,0.0
3345,5103800,5105100,-24.3,17.7,63306,Pass,0.0
3349,5106600,5107600,-16.9,-6.9,22934,Pass,0.0
3352,5108700,5111100,-12.7,-17.0,13390,Pass,0.0
3355,5112800,5114100,-21.1,23.8,15422,Pass,0.0
3358,5114600,5115900,-18.5,17.8,10188,Pass,0.0
3362,5116800,5120200,-33.5,28.4,15422,Pass,0.01
3368,5136200,5139900,-37.9,-9.4,10447,Pass,0.08
3373,5141300,5141300,11.7,-13.0,98486,Pass,0.0
3381,5166800,5181200,17.4,-26.6,32454,Pass,0.0
3386,5181200,5182800,38.2,6.1,10597,Pass,0.08
3391,5183200,5183400,22.9,2.5,36052,Pass,0.0
3398,5185300,5192100,21.0,12.3,16336,Pass,0.0
3407,5194700,5198800,-19.6,25.0,32454,Pass,0.0
3413,5201100,5202700,47.0,21.0,10597,Pass,0.0
3416,5202800,5204700,48.9,4.9,35507,Pass,0.09
3419,5205200,5207100,35.4,-13.0,13390,Pass,0.03
3423,5212800,5213900,-6.3,-17.4,22934,Pass,0.0
3427,5216400,5218500,-7.5,4.6,10188,Pass,0.0
3430,5220000,5221400,-25.7,30.4,56279,Pass,0.0
3433,5222300,5223100,-17.9,17.4,10188,Pass,0.0
3435,5223100,5224000,-20.6,10.8,63306,Pass,0.0
3439,5226400,5227300,-15.7,12.8,10188,Pass,0.0
3442,5228500,5235900,-20.7,20.9,63306,Pass,0.0
3447,5237800,5239200,6.7,-12.8,13390,Pass,0.0
3449,5239100,5240900,-8.2,-10.3,22934,Pass,0.0
3453,5242000,5243300,4.0,-13.6,13390,Pass,0.0
3456,5244500,5245800,-2.8,8.3,10188,Pass,0.0
3459,5246700,5253400,-19.4,3.5,63306,Pass,0.0
3465,5254400,5254400,-34.7,19.3,56279,Pass,0.03
3473,5284200,5288100,-47.8,-5.5,10447,Pass,0.09
3478,5288100,5288100,4.5,-28.2,13390,Pass,0.0
3487,5307300,5308600,-0.5,-34.2,16029,Pass,0.0
3490,5309100,5309100,18.0,-31.2,36052,Pass,0.0
3499,5326600,5326600,18.0,-34.4,16029,Pass,0.0
3504,5335000,5338000,48.0,-3.4,35507,Pass,0.22
3509,5340700,5342400,26.7,21.3,15422,Pass,0.0
3513,5346600,5348700,7.8,2.8,10188,Pass,0.0
3516,5349900,5351200,3.7,-14.3,10597,Pass,0.0
3518,5351200,5352300,-2.9,-2.0,10188,Pass,0.0
3522,5356000,5358300,6.0,-12.7,10597,Pass,0.0
3525,5359300,5361000,-1.5,16.6,15422,Pass,0.0
3528,5361600,5363300,-16.7,30.5,56279,Pass,0.0
3532,5367300,5369400,-42.8,24.5,63306,Pass,0.01
3535,5369400,5369400,-47.9,-2.2,12717,Pass,0.22
3544,5399000,5404695,-47.3,7.1,10447,Pass,0.09
3550,5404200,5405300,0.9,4.6,32454,Pass,0.0
3554,5404695,5404200,14.5,5.9,10597,Pass,0.0
3557,5405300,5406700,10.0,10.5,11767,Pass,0.0
3561,5406700,5407200,13.6,5.8,36052,Pass,0.0
3566,5407700,5408900,14.0,10.5,10188,Pass,0.0
3571,5411700,5414600,17.8,-7.3,13390,Pass,0.0
3574,5415000,5417900,-4.5,-29.3,22934,Pass,0.0
3578,5418400,5420300,-45.1,-29.1,12717,Pass,0.01
3585,5441100,5446300,-36.9,-7.2,10447,Pass,0.08
3589,5446800,5447700,22.7,-18.5,13390,Pass,0.0
3592,5448400,5449100,15.9,-16.9,10597,Pass,0.0
3596,5449200,5450800,10.7,-15.5,64901,Pass,0.0
3601,5451000,5452300,-4.8,-7.9,57599,Pass,0.0
3610,5455900,5457500,-10.7,3.8,64901,Pass,0.0
3619,5462400,5462400,-47.6,-26.5,13603,Pass,0.01
3625,5476300,5477100,-22.1,-34.4,13390,Pass,0.0
3627,5477100,5478500,-14.4,-31.2,22934,Pass,0.0
3631,5478400,5479700,-22.8,-32.8,13390,Pass,0.0
3636,5479700,5480500,-24.6,-15.4,32454,Pass,0.0
3641,5481000,5483400,-27.2,-21.2,16682,Pass,0.0
3647,5485200,5486900,4.9,-11.9,10597,Pass,0.0
3650,5488200,5489800,-0.8,13.9,15422,Pass,0.0
3654,5492300,5499800,-16.2,28.8,56279,Pass,0.0
3662,5501300,5505000,-40.9,6.9,14324,Pass,0.08
3670,5507400,5509000,-1.4,5.9,10597,Pass,0.0
3674,5511100,5512300,-8.8,-14.7,22934,Pass,0.0
3676,5512200,5513600,-4.3,-22.6,13390,Pass,0.0
3680,5514900,5516500,1.5,-1.4,10597,Pass,0.0
3683,5517300,5518400,-4.7,20.4,15422,Pass,0.0
3685,5518300,5519300,-9.7,11.0,10188,Pass,0.0
3689,5523500,5524600,-7.4,21.0,15422,Pass,0.0
3692,5526500,5528500,-16.1,28.7,56279,Pass,0.0
3695,5529000,5530800,-3.5,24.6,15422,Pass,0.0
3699,5534100,5535300,1.3,-3.0,10597,Pass,0.0
3702,5538500,5540300,-2.0,3.4,10188,Pass,0.0
3706,5542700,5544100,-17.9,22.1,15422,Pass,0.0
3710,5544900,5546500,-32.2,31.7,56279,Pass,0.0
3717,5548000,5548000,-50.9,28.4,57599,Pass,0.01
3723,5556500,5559300,-41.9,34.4,56279,Pass,0.01
3727,5560700,5563000,-11.4,25.7,15422,Pass,0.0
3731,5565000,5566300,-3.9,-5.0,10597,Pass,0.0
3734,5567600,5568700,-2.4,-18.3,13390,Pass,0.0
3737,5570000,5572600,5.2,-5.2,10597,Pass,0.0
3741,5574100,5575100,-17.7,28.4,63306,Pass,0.0
3747,5576500,5576500,-42.0,20.2,14324,Pass,0.01
3753,5582800,5583800,-44.9,34.5,63306,Pass,0.01
3757,5586500,5589300,-50.9,28.7,56279,Pass,0.01
3762,5589400,5590700,-33.6,0.9,98486,Pass,0.07
3766,5591900,5594200,-20.9,-6.6,22934,Pass,0.0
3769,5595400,5597300,0.8,-0.3,10597,Pass,0.0
3772,5598300,5599500,-4.8,22.2,15422,Pass,0.0
3775,5601800,5604600,-12.1,14.2,10188,Pass,0.0
3779,5607900,5609100,-19.4,-22.1,13390,Pass,0.0
3782,5609900,5610900,-12.2,-13.1,22934,Pass,0.0
3785,5612100,5614700,-12.7,-0.9,10188,Pass,0.0
3788,5616400,5617700,-25.7,30.2,63306,Pass,0.0
3792,5618400,5618700,-41.4,21.8,56279,Pass,0.01
3796,5618600,5618600,-41.7,19.3,57599,Pass,0.03
3804,5627800,5630500,-46.3,34.6,56279,Pass,0.01
3807,5631300,5633000,-20.4,26.2,15422,Pass,0.0
3810,5633300,5635700,-32.0,34.0,56279,Pass,0.0
3813,5636000,5637000,-18.4,23.4,15422,Pass,0.0
3817,5640800,5642300,-24.1,10.4,10188,Pass,0.0
3820,5643600,5645600,-30.5,29.6,56279,Pass,0.0
3823,5645500,5646300,-42.1,-3.7,64901,Pass,0.2
3832,5661000,5663500,-36.7,4.5,10447,Pass,0.08
3835,5663500,5663500,12.6,24.1,98486,Pass,0.0
3842,5668000,5670300,10.1,36.4,15422,Pass,0.0
3844,5670200,5671600,9.8,15.3,22934,Pass,0.0
3847,5671500,5673100,10.5,30.5,15422,Pass,0.0
3851,5674600,5676200,20.4,19.7,10188,Pass,0.0
3855,5679200,5680700,13.7,-3.7,10597,Pass,0.0
3860,5683700,5685400,-4.0,6.4,10188,Pass,0.0
3864,5686300,5686300,-26.9,-14.0,16029,Pass,0.0
3874,5711476,5712900,-6.4,-34.2,16029,Pass,0.0
3878,5712800,5715200,13.5,-30.1,12717,Pass,0.0
3885,5715100,5716400,5.4,-19.4,32454,Pass,0.0
3889,5716300,5717600,15.0,-19.6,10188,Pass,0.0
3894,5719000,5721000,3.3,-1.6,63306,Pass,0.0
3899,5724800,5726600,-0.3,27.7,56279,Pass,0.0
3902,5727300,5730300,5.5,12.2,15422,Pass,0.0
3904,5730200,5734900,3.9,-9.6,22934,Pass,0.0
3909,5740500,5742600,-1.1,28.1,15422,Pass,0.0
3912,5743700,5745300,11.6,8.5,10597,Pass,0.0
3915,5747400,5749000,3.1,-11.4,22934,Pass,0.0
3919,5754300,5756500,-23.5,-7.1,16336,Pass,0.0
3923,5757900,5757900,-33.0,-26.6,13390,Pass,0.01
3931,5781500,5792600,-47.9,6.7,10447,Pass,0.09
3936,5792600,5792600,19.0,25.6,15422,Pass,0.0
3943,5807400,5810300,4.3,34.1,14324,Pass,0.0
3947,5811400,5813900,23.2,21.4,11767,Pass,0.0
3953,5815500,5817600,36.7,-9.6,35507,Pass,0.08
3957,5821200,5822200,-1.1,-25.7,13390,Pass,0.0
3959,5822100,5823500,-10.5,-31.7,12717,Pass,0.0
3964,5827700,5827700,-14.2,-35.1,22934,Pass,0.0
3970,5833200,5835000,-19.4,-35.0,12717,Pass,0.0
3974,5837700,5839400,8.2,-16.3,10597,Pass,0.0
3978,5840900,5842600,0.2,13.6,15422,Pass,0.0
3982,5845100,5845735,-16.3,30.4,56279,Pass,0.0
3987,5845735,5845900,-19.0,29.7,14324,Pass,0.0
3991,5847100,5848100,-19.9,33.0,56279,Pass,0.0
3994,5848100,5848700,-29.5,28.1,10188,Pass,0.0
4000,5849000,5852400,-25.5,31.2,14324,Pass,0.0
4006,5852400,5853600,-10.3,20.7,15422,Pass,0.0
4008,5853600,5855500,-17.3,27.2,56279,Pass,0.0
4012,5857100,5858600,7.4,11.3,10597,Pass,0.0
4015,5859900,5861300,2.2,-13.4,13390,Pass,0.0
4019,5863200,5866800,-4.4,-32.0,12717,Pass,0.0
4022,5868600,5870200,10.9,-2.4,10597,Pass,0.0
4026,5875700,5876700,-6.4,24.6,15422,Pass,0.0
4029,5878100,5879500,-15.2,33.1,56279,Pass,0.0
4032,5880500,5882400,-3.3,23.3,15422,Pass,0.0
4036,5884000,5884900,1.1,-4.5,10597,Pass,0.0
4038,5884800,5885900,-9.3,-10.7,22934,Pass,0.0
4041,5885800,5888700,1.8,-18.9,13390,Pass,0.0
4046,5891500,5891700,-28.0,-32.4,64901,Pass,0.0
4054,5900200,5903100,5.9,-29.4,64901,Pass,0.0
4056,5903100,5905000,37.5,-15.0,35507,Pass,0.03
4060,5905200,5907800,28.8,-10.2,10597,Pass,0.0
4065,5909300,5911200,-1.3,26.5,63306,Pass,0.0
4072,5914900,5916600,-38.1,31.9,14324,Pass,0.01
4077,5918000,5919300,-23.4,32.4,63306,Pass,0.0
4085,5922000,5923000,-34.2,17.2,57599,Pass,0.03
4088,5922900,5925500,-36.6,9.2,13603,Pass,0.08
4095,5933300,5934700,-16.6,18.9,10188,Pass,0.0
4099,5938800,5945800,-33.8,24.4,56279,Pass,0.01
4104,5945900,5947500,1.7,12.8,10597,Pass,0.0
4109,5951600,5953837,-18.3,18.1,10188,Pass,0.0
4114,5953837,5954000,-26.1,6.8,98486,Pass,0.0
4118,5954300,5955000,-32.5,0.5,16336,Pass,0.0
4122,5955200,5956700,-27.6,-0.9,63306,Pass,0.0
4126,5956800,5958200,-38.4,-10.2,16029,Pass,0.03
4131,5969700,5974500,-36.7,-5.0,10447,Pass,0.08
4135,5975600,5976100,7.7,-11.1,11767,Pass,0.0
4138,5976900,5977700,5.7,-15.4,16682,Pass,0.0
4143,5980000,5982700,18.8,-27.9,11767,Pass,0.0
4147,5982700,5984600,36.1,6.8,15422,Pass,0.07
4152,5987800,5989000,36.6,-4.0,35507,Pass,0.2
4156,5995900,5997400,-20.2,-15.9,10188,Pass,0.0
4159,5997800,5999000,-29.9,-32.9,12717,Pass,0.0
4163,6001500,6003100,-43.2,-28.2,10188,Pass,0.01
4167,6003300,6003600,-30.5,-8.6,16336,Pass,0.0
4171,6003700,6005300,-29.3,-7.3,98486,Pass,0.0
4176,6006200,6010900,-23.4,-17.7,16029,Pass,0.0
4180,6011000,6012600,19.2,-6.2,35507,Pass,0.0
4183,6013300,6014700,14.0,0.9,10597,Pass,0.0
4187,6016700,6018600,-1.1,-9.0,22934,Pass,0.0
4191,6022000,6022900,-20.2,-18.6,13390,Pass,0.0
4195,6023100,6024400,-31.9,-7.7,16336,Pass,0.0
4199,6024600,6025100,-30.0,-3.2,13603,Pass,0.0
4202,6026100,6027200,-23.3,0.3,32454,Pass,0.0
4206,6027500,6028000,-20.1,-4.8,11767,Pass,0.0
4209,6030200,6031600,-14.6,1.8,98486,Pass,0.0
4213,6033900,6035100,-6.8,-13.8,16682,Pass,0.0
4217,6035800,6035800,3.8,-24.7,11767,Pass,0.0
4223,6079800,6081100,-0.2,-34.3,12717,Pass,0.0
4227,6083700,6089000,4.9,-25.5,13390,Pass,0.0
4231,6089400,6090800,-30.1,1.8,10447,Pass,0.0
4236,6091500,6095600,-23.4,15.5,14324,Pass,0.0
4240,6096100,6098100,26.5,23.5,15422,Pass,0.0
4243,6098100,6099400,32.1,7.7,35507,Pass,0.0
4247,6102100,6103480,18.2,0.2,10597,Pass,0.0
4250,6103680,6104860,6.0,11.4,10188,Pass,0.0
4253,6105960,6106800,14.5,2.0,10597,Pass,0.0
4256,6108100,6110000,4.3,11.6,10188,Pass,0.0
4260,6113300,6114900,-22.3,30.4,56279,Pass,0.0
4264,6120000,6120800,-11.3,7.9,10188,Pass,0.0
4268,6123800,6126400,-24.7,-5.1,63306,Pass,0.0
4273,6127500,6128600,-48.3,-15.8,12717,Pass,0.03
4277,6128500,6130900,-46.2,3.9,14324,Pass,0.2
4282,6132800,6134100,-23.8,16.1,15422,Pass,0.0
4285,6135600,6136700,-15.6,13.5,10188,Pass,0.0
4288,6138100,6140032,-16.4,-2.9,22934,Pass,0.0
4290,6140032,6140600,-35.1,-5.3,16336,Pass,0.07
4295,6140800,6140800,-29.2,3.8,12717,Pass,0.0
4306,6192900,6196800,-47.9,-6.2,10447,Pass,0.09
4309,6196700,6198400,8.7,-16.9,22934,Pass,0.0
4315,6198900,6200800,6.4,-27.5,12717,Pass,0.0
4319,6202200,6202200,14.4,-35.4,22934,Pass,0.0
4325,6208700,6210700,14.2,-35.0,13390,Pass,0.0
4328,6212000,6214100,30.2,-21.2,10597,Pass,0.0
4332,6216900,6218300,16.1,18.4,15422,Pass,0.0
4335,6219900,6223300,7.0,9.7,10188,Pass,0.0
4338,6223300,6223300,-37.0,-16.1,17094,Pass,0.03
4348,6243900,6247600,-47.2,-6.1,10447,Pass,0.09
4352,6247800,6249800,9.6,-26.8,13390,Pass,0.0
4358,6249900,6251200,11.3,-32.8,22934,Pass,0.0
4362,6251100,6252900,2.9,-31.2,16682,Pass,0.0
4369,6257600,6260100,24.1,14.9,15422,Pass,0.0
4373,6263600,6265300,-9.2,31.4,56279,Pass,0.0
4377,6267600,6271000,-3.3,19.6,15422,Pass,0.0
4384,6271000,6273100,-36.2,-9.4,13603,Pass,0.07
4388,6273100,6275200,-22.5,-1.2,22934,Pass,0.0
4391,6277000,6278300,-31.9,27.5,56279,Pass,0.0
4394,6280000,6281200,-22.6,19.2,10188,Pass,0.0
4397,6282400,6284200,-17.3,-1.1,22934,Pass,0.0
4401,6286100,6288100,-15.7,-19.6,13390,Pass,0.0
4404,6288100,6288600,-35.9,-1.0,63306,Pass,0.07
4409,6289100,6290500,-40.4,-6.3,13603,Pass,0.08
4415,6291400,6291400,-40.7,-17.3,16029,Pass,0.03
4422,6297400,6300400,-38.4,-34.1,12717,Pass,0.01
4426,6301700,6304000,-8.9,-18.8,10597,Pass,0.0
4430,6306500,6308300,-4.3,10.6,15422,Pass,0.0
4434,6309300,6314400,-18.8,31.8,56279,Pass,0.0
4438,6314600,6316800,-47.3,-16.8,16029,Pass,0.03
4443,6318100,6318300,-50.2,-15.5,13603,Pass,0.03
4447,6318300,6318300,-49.6,-15.1,12717,Pass,0.03
4456,6339300,6341300,-50.6,-34.1,22934,Pass,0.01
4460,6341300,6343400,-46.4,-2.2,16161,Pass,0.2
4464,6343500,6346900,-42.7,-10.4,13603,Pass,0.03
4467,6346800,6350858,-11.1,-7.4,10597,Pass,0.0
4471,6350858,6350858,-13.8,4.3,12717,Pass,0.0
4481,6413200,6413200,-43.5,-7.6,10447,Pass,0.08
4489,6426100,6427600,40.8,-36.4,13390,Pass,0.01
4491,6427600,6428500,34.9,-29.5,10188,Pass,0.01
4494,6428400,6432400,40.8,-34.2,13390,Pass,0.01
4499,6432500,6434200,7.6,-1.4,17094,Pass,0.0
4503,6434200,6436400,-2.2,-7.3,13603,Pass,0.0
4509,6436800,6437100,10.0,-7.9,36052,Pass,0.0
4513,6438200,6438700,13.5,-10.4,10597,Pass,0.0
4516,6439400,6440300,8.8,-17.5,22934,Pass,0.0
4519,6440500,6441700,14.6,-23.5,13390,Pass,0.0
4522,6443100,6444600,21.4,-12.0,10597,Pass,0.0
4525,6445800,6447600,15.8,13.1,15422,Pass,0.0
4529,6449600,6452300,-10.4,28.5,56279,Pass,0.0
4535,6464600,6464600,-38.4,-10.8,10447,Pass,0.03
4540,6482300,6486837,9.7,-16.7,32454,Pass,0.0
4542,6485700,6485700,25.9,-33.4,36052,Pass,0.0
4545,6486837,6485700,30.0,-26.9,98486,Pass,0.0
4551,6500800,6502500,21.0,-26.4,16682,Pass,0.0
4554,6500853,6500800,9.5,-31.6,16029,Pass,0.0
4559,6506300,6507400,46.9,-29.0,16161,Pass,0.01
4563,6510200,6510900,44.1,-33.5,36052,Pass,0.01
4566,6511200,6512200,38.4,-32.1,16161,Pass,0.01
4568,6512200,6512200,41.4,-24.5,98486,Pass,0.01
4575,6554300,6555000,49.0,-26.8,36052,Pass,0.01
4581,6559500,6559500,51.3,-32.8,98486,Pass,0.01
4588,6562200,6564100,46.6,-34.4,13390,Pass,0.01
4591,6565100,6566300,28.4,-30.5,12717,Pass,0.0
4595,6568100,6568100,14.8,-28.5,17094,Pass,0.0
4603,6584400,6586100,13.4,-23.5,16161,Pass,0.0
4609,6589300,6590800,48.5,-25.3,10597,Pass,0.01
4612,6592000,6594800,45.1,3.6,35507,Pass,0.2
4615,6595500,6598401,19.2,23.4,15422,Pass,0.0
4617,6598401,6598600,-16.8,-10.3,17094,Pass,0.0
4621,6598700,6600921,2.1,18.8,10188,Pass,0.0
4623,6600921,6602300,-19.7,-11.0,17094,Pass,0.0
4628,6603600,6605900,6.5,0.3,10597,Pass,0.0
4632,6607300,6609700,-4.9,-27.9,13390,Pass,0.0
4636,6610000,6611100,-31.7,3.5,32454,Pass,0.0
4639,6611800,6612500,-27.1,6.6,16161,Pass,0.0
4643,6613300,6617700,-33.4,8.0,57599,Pass,0.07
4650,6618700,6620600,7.9,-22.2,10597,Pass,0.0
4656,6624100,6627500,20.1,3.6,35507,Pass,0.0
4661,6627700,6629400,-21.5,-11.6,13603,Pass,0.0
4668,6630100,6630600,-17.6,-6.5,22934,Pass,0.0
4671,6630500,6631800,-18.4,1.0,16161,Pass,0.0
4675,6631700,6633800,-31.1,-7.5,13603,Pass,0.0
4680,6635300,6637300,-8.6,-7.4,13390,Pass,0.0
4684,6638500,6641100,-10.8,20.7,15422,Pass,0.0
4686,6641000,6641000,-32.4,-9.8,16029,Pass,0.0
