Unnamed: 0,Start_Ts (ms),End_Ts (ms),X,Y,Player,Event,expGoal
2096,3787700,3789700,15.2,-34.2,15620,Pass,0.0
2100,3793000,3794800,28.0,-21.7,15606,Pass,0.0
2103,3795800,3797600,24.5,0.6,46786,Pass,0.0
2108,3801500,3803300,7.7,-15.6,15606,Pass,0.0
2113,3803500,3803600,-13.0,-9.4,10016,Pass,0.0
2115,3803600,3804000,-11.8,-12.3,82908,Pass,0.0
2119,3804100,3804700,-13.3,-9.1,10016,Pass,0.0
2123,3806600,3809900,-22.3,-10.8,82908,Pass,0.0
2125,3809800,3814470,-47.3,7.9,33033,Pass,0.09
2131,3814470,3814600,-17.5,8.0,13394,Pass,0.0
2136,3815100,3816900,-6.8,6.6,10396,Pass,0.0
2139,3817000,3818000,-7.4,15.5,13188,Pass,0.0
2143,3819000,3820300,1.0,18.5,15889,Pass,0.0
2146,3822700,3823600,-2.9,29.6,13188,Pass,0.0
2149,3824200,3825000,-6.3,23.9,15889,Pass,0.0
2153,3829300,3830100,-27.1,31.0,13188,Pass,0.0
2157,3831600,3833052,-33.7,31.3,12458,Pass,0.01
2162,3833052,3833052,-36.8,29.8,17070,Pass,0.01
2169,3845300,3846200,-42.7,34.1,12458,Pass,0.01
2171,3846100,3846600,-39.5,27.8,10396,Pass,0.01
2178,3854600,3856052,-39.0,32.2,12458,Pass,0.01
2182,3856052,3857000,-29.2,27.6,17585,Pass,0.0
2186,3857400,3857900,-44.3,20.7,12588,Pass,0.01
2189,3857900,3859300,-41.8,14.9,93295,Pass,0.03
2194,3859200,3859200,-36.2,10.3,13188,Pass,0.03
2201,3899900,3902400,-31.2,14.9,33033,Pass,0.0
2205,3902500,3904100,18.8,25.1,12588,Pass,0.0
2211,3904300,3904300,27.0,29.6,15889,Pass,0.0
2216,3912100,3914200,23.0,29.4,15889,Pass,0.0
2219,3914400,3915900,35.5,25.2,46786,Pass,0.01
2222,3917000,3919100,31.4,2.7,15606,Pass,0.0
2225,3920500,3921500,15.3,-28.3,15620,Pass,0.0
2228,3921600,3922700,4.7,-32.5,11679,Pass,0.0
2230,3922700,3923900,1.7,-25.4,10396,Pass,0.0
2234,3924800,3925900,13.0,-27.0,15620,Pass,0.0
2238,3929600,3931800,12.4,-23.1,15606,Pass,0.0
2242,3933600,3935400,13.8,7.8,46786,Pass,0.0
2247,3937400,3937400,-1.8,28.9,12458,Pass,0.0
2254,3948000,3949900,-21.3,30.9,17070,Pass,0.0
2257,3950400,3951600,-27.2,17.1,72131,Pass,0.0
2259,3951600,3953200,-14.1,17.0,12588,Pass,0.0
2263,3953300,3954600,-17.0,31.5,17070,Pass,0.0
2267,3954700,3957400,-0.9,32.6,17585,Pass,0.0
2274,3957600,3958400,4.4,31.0,15889,Pass,0.0
2278,3958500,3959600,1.1,28.8,13394,Pass,0.0
2283,3961600,3964300,17.6,17.3,17585,Pass,0.0
2288,3965500,3965700,46.0,22.0,11720,Pass,0.01
2292,3965600,3965600,46.8,20.7,46786,Pass,0.01
2300,3995200,3996800,51.9,33.8,12588,Pass,0.01
2306,3997500,3998400,43.9,-4.3,46786,Pass,0.08
2309,3998300,3999800,35.4,1.5,12458,Pass,0.07
2315,4004400,4007500,-0.5,-16.3,93295,Pass,0.0
2319,4007600,4007800,37.5,6.2,11720,Pass,0.08
2323,4008600,4013200,36.3,5.4,46786,Pass,0.07
2326,4013600,4016200,31.6,-6.9,94410,Pass,0.0
2331,4021600,4022900,38.4,-3.6,18446,Pass,0.2
2334,4023600,4025400,36.0,-15.6,15606,Pass,0.03
2337,4026500,4027700,41.1,-0.6,18446,Pass,0.2
2340,4028600,4030500,34.4,10.8,46786,Pass,0.03
2344,4033600,4035100,22.4,-16.7,15606,Pass,0.0
2348,4039600,4040400,-28.5,-27.0,15620,Pass,0.0
2351,4040400,4040600,-33.4,-19.1,11679,Pass,0.03
2357,4041900,4045100,-39.4,-18.1,82908,Pass,0.03
2361,4045100,4046200,-10.0,-19.6,15606,Pass,0.0
2365,4048900,4049600,-23.3,-31.0,94410,Pass,0.0
2368,4050400,4052200,-27.6,-33.7,11679,Pass,0.0
2372,4054200,4055600,-10.3,-24.9,15606,Pass,0.0
2376,4056900,4058100,-4.5,1.2,10396,Pass,0.0
2381,4061900,4064700,-11.6,22.8,15889,Pass,0.0
2387,4067100,4067800,-47.6,24.5,72131,Pass,0.01
2389,4067700,4068500,-43.1,19.7,17070,Pass,0.03
2393,4068800,4069500,-42.3,26.9,72131,Pass,0.01
2396,4069500,4072000,-44.6,22.0,17070,Pass,0.01
2401,4072000,4074800,-10.3,24.8,15889,Pass,0.0
2406,4080100,4081200,-3.1,-13.6,15606,Pass,0.0
2409,4082200,4083200,-12.0,-5.9,94410,Pass,0.0
2412,4084100,4085400,-20.4,5.0,17444,Pass,0.0
2415,4086400,4087600,-12.7,23.1,15889,Pass,0.0
2420,4090800,4090800,-32.3,26.5,12458,Pass,0.0
2427,4120900,4123700,-47.5,-3.6,33033,Pass,0.22
2431,4123800,4124900,6.7,-17.7,94410,Pass,0.0
2437,4125000,4126500,-0.2,-20.6,11679,Pass,0.0
2441,4126400,4129700,-11.5,-16.2,10016,Pass,0.0
2447,4130600,4132852,25.0,-31.2,15606,Pass,0.0
2453,4133052,4135200,-0.9,-12.7,13394,Pass,0.0
2458,4136700,4138800,28.5,-1.5,46786,Pass,0.0
2462,4140900,4144600,47.3,-5.1,18446,Pass,0.09
2467,4144500,4145600,-1.4,-21.8,82908,Pass,0.0
2471,4145600,4147100,9.2,-24.4,15223,Pass,0.0
2477,4149400,4150500,-6.1,-18.0,10396,Pass,0.0
2482,4152600,4154100,-32.0,-22.1,17444,Pass,0.0
2488,4155800,4156700,-27.0,-12.9,72131,Pass,0.0
2492,4161600,4163100,-22.2,-22.5,15223,Pass,0.0
2498,4164300,4165600,-17.5,-25.8,15620,Pass,0.0
2501,4165600,4167052,-25.9,-33.0,11679,Pass,0.0
2507,4167052,4167500,-26.1,-26.9,93295,Pass,0.0
2511,4167400,4168500,-29.2,-22.6,10396,Pass,0.0
2517,4169200,4170100,-34.6,-19.8,82908,Pass,0.03
2521,4171300,4171300,-26.9,-17.0,13394,Pass,0.0
2527,4175600,4176700,-28.9,-35.3,15620,Pass,0.0
2529,4176600,4176600,-31.7,-24.6,10396,Pass,0.0
2534,4215400,4217900,-42.6,-31.3,13188,Pass,0.01
2542,4219100,4221100,-47.1,-14.6,94410,Pass,0.03
2549,4221200,4223600,-43.9,2.4,12588,Pass,0.2
2554,4223600,4223600,-24.8,-10.5,15620,Pass,0.0
2560,4251300,4254600,-46.9,-4.0,33033,Pass,0.2
2564,4254700,4256700,9.6,-17.7,11720,Pass,0.0
2570,4256600,4256600,19.6,-14.1,46786,Pass,0.0
2577,4273500,4275600,7.5,-34.3,82908,Pass,0.0
2580,4275600,4277052,20.9,-10.7,17585,Pass,0.0
2586,4277052,4279400,30.3,-22.7,15620,Pass,0.0
2591,4279300,4280300,12.2,3.0,17070,Pass,0.0
2598,4284600,4285900,28.8,-1.0,17585,Pass,0.0
2603,4290400,4290600,47.5,20.4,12588,Pass,0.01
2606,4290500,4291400,47.8,19.8,15606,Pass,0.03
2612,4292400,4295052,48.6,12.6,15889,Pass,0.03
2617,4295052,4295200,13.7,18.5,13394,Pass,0.0
2622,4295400,4295552,13.6,20.2,13188,Pass,0.0
2627,4297052,4298800,10.1,23.9,13394,Pass,0.0
2631,4299500,4300400,9.1,13.4,17444,Pass,0.0
2635,4300600,4302100,11.2,4.3,10396,Pass,0.0
2642,4305500,4305500,8.8,-22.8,15223,Pass,0.0
2647,4321600,4324200,48.0,-0.7,18446,Pass,0.37
2650,4324100,4327200,32.7,1.9,46786,Pass,0.07
2655,4327300,4331052,48.7,12.0,18446,Pass,0.03
2660,4331052,4333400,-3.5,6.5,13394,Pass,0.0
2665,4335400,4336900,16.2,0.4,46786,Pass,0.0
2668,4338100,4339200,12.6,-24.3,15620,Pass,0.0
2670,4339200,4339800,-0.6,-27.2,13188,Pass,0.0
2677,4344500,4345700,16.1,-26.9,15620,Pass,0.0
2680,4347200,4348900,30.0,-19.3,15606,Pass,0.0
2683,4350400,4352400,25.7,4.1,46786,Pass,0.0
2687,4356500,4358100,15.3,-14.3,15606,Pass,0.0
2692,4359700,4363600,8.0,9.8,46786,Pass,0.0
2702,4364600,4366500,-3.2,12.5,11720,Pass,0.0
2707,4368700,4370400,13.5,15.5,46786,Pass,0.0
2709,4370400,4373000,21.4,-2.5,15606,Pass,0.0
2712,4372900,4376400,35.9,7.3,18446,Pass,0.07
2718,4376400,4378300,-13.0,-13.3,11679,Pass,0.0
2724,4378300,4382500,-8.7,-2.2,11720,Pass,0.0
2729,4385700,4387800,42.3,-30.8,15606,Pass,0.01
2732,4389100,4390400,43.8,-9.3,18446,Pass,0.08
2736,4392600,4393900,28.9,-6.3,10396,Pass,0.0
2740,4396200,4396200,19.5,19.5,46786,Pass,0.0
2745,4404000,4404400,2.8,13.7,10396,Pass,0.0
2749,4409200,4410100,-5.7,24.9,13188,Pass,0.0
2753,4414200,4415600,-12.9,15.2,15889,Pass,0.0
2756,4416700,4418600,2.6,-4.5,94410,Pass,0.0
2760,4420600,4421600,1.1,-25.7,15606,Pass,0.0
2765,4425200,4453000,-3.2,-25.8,94410,Pass,0.0
2771,4453000,4456100,-32.9,-20.1,33033,Pass,0.03
2775,4456000,4457600,23.2,-19.2,15606,Pass,0.0
2783,4461200,4462300,26.0,-28.8,15223,Pass,0.0
2786,4463300,4464700,19.1,-16.1,93295,Pass,0.0
2789,4465500,4466600,12.8,-27.8,82908,Pass,0.0
2793,4468600,4470200,26.0,-28.3,15223,Pass,0.0
2799,4472300,4472700,24.5,-23.7,94410,Pass,0.0
2803,4473500,4475400,24.2,-29.1,11679,Pass,0.0
2807,4475400,4477052,34.0,-28.3,15620,Pass,0.01
2812,4477052,4478000,8.3,-21.1,13394,Pass,0.0
2814,4478000,4480000,11.9,-27.2,82908,Pass,0.0
2819,4480600,4482800,28.2,-20.1,12588,Pass,0.0
2823,4483000,4484400,33.8,-16.2,15606,Pass,0.03
2828,4488200,4488800,10.0,-19.6,11679,Pass,0.0
2832,4488800,4491600,5.8,-15.5,13394,Pass,0.0
2835,4491600,4492600,-9.9,-1.7,72131,Pass,0.0
2840,4494800,4498800,2.5,-5.7,13394,Pass,0.0
2843,4500100,4502100,6.5,32.4,72131,Pass,0.0
2846,4503400,4505300,-10.4,20.3,17070,Pass,0.0
2849,4508200,4509700,-20.8,-1.2,10016,Pass,0.0
2851,4509600,4512200,-10.8,5.0,13394,Pass,0.0
2855,4512100,4515800,-39.4,-1.0,33033,Pass,0.2
2860,4516600,4516600,14.1,-5.9,15606,Pass,0.0
2867,4522500,4523700,18.5,-0.2,10396,Pass,0.0
2870,4527200,4528400,15.9,-8.3,15606,Pass,0.0
2873,4528500,4529900,16.5,5.7,46786,Pass,0.0
2876,4532100,4533600,16.8,-6.0,15606,Pass,0.0
2880,4535800,4537200,9.1,16.7,46786,Pass,0.0
2883,4538100,4540300,11.2,30.0,15889,Pass,0.0
2886,4541800,4542900,32.1,5.5,18446,Pass,0.0
2891,4546600,4547600,19.3,-9.6,15606,Pass,0.0
2895,4547600,4547800,1.3,-16.6,93295,Pass,0.0
2901,4552400,4557000,23.4,-26.2,93295,Pass,0.0
2909,4558300,4558300,44.0,-16.1,15606,Pass,0.03
2916,4584200,4585800,43.3,-34.2,82908,Pass,0.01
2920,4586000,4587952,47.5,-12.6,11679,Pass,0.03
2924,4588052,4589200,38.6,-13.6,10396,Pass,0.03
2929,4589600,4591700,33.1,-11.0,12588,Pass,0.03
2935,4592800,4593400,31.6,0.6,10396,Pass,0.0
2939,4593600,4594600,36.8,0.5,46786,Pass,0.2
2943,4595900,4597500,31.0,12.3,15889,Pass,0.0
2947,4606100,4607000,-11.5,15.2,12458,Pass,0.0
2951,4610400,4612600,-14.4,1.1,13188,Pass,0.0
2954,4614100,4615400,-7.0,-16.8,15606,Pass,0.0
2957,4615800,4616900,-20.2,-22.0,94410,Pass,0.0
2960,4618700,4619900,-25.0,-31.5,15620,Pass,0.0
2963,4621100,4622500,-38.1,-30.7,94410,Pass,0.01
2966,4624000,4624000,-45.6,-18.3,15620,Pass,0.03
2974,4650300,4650800,-52.6,33.6,12458,Pass,0.01
2977,4651700,4653400,-48.3,33.1,13188,Pass,0.01
2979,4653300,4654200,-35.2,20.3,15889,Pass,0.01
2984,4655100,4657351,-46.3,18.2,12458,Pass,0.03
2989,4657351,4658900,-45.0,7.1,17070,Pass,0.08
2993,4659600,4661400,-26.9,23.2,13188,Pass,0.0
2997,4663800,4665400,-31.2,25.6,12458,Pass,0.0
3002,4665400,4667900,-45.3,1.3,82908,Pass,0.2
3009,4669600,4670900,-24.7,-6.7,11679,Pass,0.0
3015,4671500,4671500,-29.4,-5.7,13394,Pass,0.0
3022,4678600,4681600,-7.3,33.6,15889,Pass,0.0
3024,4681600,4683800,12.1,26.6,18446,Pass,0.0
3028,4684700,4685500,2.6,29.7,15889,Pass,0.0
3031,4687600,4689100,-1.6,25.0,10396,Pass,0.0
3034,4690000,4691500,12.2,8.4,46786,Pass,0.0
3038,4692400,4700000,4.0,-12.3,15606,Pass,0.0
3046,4703200,4703700,-36.5,-18.2,15223,Pass,0.0
3053,4705600,4707100,-47.5,-24.1,11679,Pass,0.01
3058,4707100,4710000,-43.2,0.6,17070,Pass,0.2
3064,4716100,4717600,-10.1,-26.7,94410,Pass,0.0
3068,4721600,4723800,-7.7,7.4,46786,Pass,0.0
3073,4729900,4730089,-39.8,29.0,12458,Pass,0.01
3078,4730889,4731700,-37.4,27.7,17070,Pass,0.01
3083,4733600,4734700,-10.5,20.2,94410,Pass,0.0
3087,4736100,4738500,-8.1,2.2,46786,Pass,0.0
3090,4740500,4742497,-22.1,-30.7,15620,Pass,0.0
3095,4747397,4747900,-33.9,-26.8,11679,Pass,0.01
3100,4750500,4750700,-31.7,-22.9,94410,Pass,0.0
3108,4752500,4752500,-28.9,-31.3,12588,Pass,0.0
3117,4797600,4797800,-21.4,-33.0,13188,Pass,0.0
3122,4800100,4801600,-28.1,-29.8,15620,Pass,0.0
3127,4801600,4801600,-43.5,-8.1,82908,Pass,0.08
3133,4812300,4814800,-52.8,33.8,12458,Pass,0.01
3136,4815900,4817300,-28.3,19.8,15889,Pass,0.0
3139,4817600,4818000,-42.3,0.9,15606,Pass,0.2
3142,4818400,4824100,-41.2,3.5,10396,Pass,0.2
3149,4824600,4826400,-19.0,23.0,15889,Pass,0.0
3154,4832500,4833040,-42.5,31.1,12458,Pass,0.01
3159,4833040,4833040,-44.3,29.5,15223,Pass,0.01
3169,4853100,4854600,-52.9,33.9,12458,Pass,0.01
3173,4854600,4855200,-46.4,6.5,17585,Pass,0.08
3176,4855100,4860400,-46.3,2.4,72131,Pass,0.2
3181,4862700,4864700,-10.9,31.0,15889,Pass,0.0
3185,4866100,4869000,-4.9,13.1,46786,Pass,0.0
3189,4869000,4869300,-41.0,-9.1,10016,Pass,0.08
3196,4871200,4871200,-49.9,-19.4,82908,Pass,0.03
3203,4900052,4900300,-43.3,-30.2,13188,Pass,0.01
3208,4902000,4902000,-38.0,-23.5,87466,Pass,0.01
3215,4930000,4933300,-47.4,3.4,33033,Pass,0.22
3218,4933200,4936500,2.5,28.4,17585,Pass,0.0
3225,4938300,4938300,26.9,31.7,46786,Pass,0.0
3231,4956000,4957100,4.1,31.7,15889,Pass,0.0
3233,4957000,4957800,0.1,24.2,87466,Pass,0.0
3237,4958800,4960300,6.6,28.1,15889,Pass,0.0
3240,4961000,4962200,15.0,4.7,10396,Pass,0.0
3243,4963600,4965100,17.6,-11.3,15606,Pass,0.0
3246,4968600,4969900,-0.9,-30.7,15620,Pass,0.0
3250,4973600,4975400,1.9,-19.6,15606,Pass,0.0
3255,4979700,4982300,-8.1,10.7,46786,Pass,0.0
3260,4982300,4985800,-29.5,-22.8,10016,Pass,0.0
3265,4987100,4988200,-2.2,-28.0,15606,Pass,0.0
3268,4989200,4989200,-17.1,-30.2,13188,Pass,0.0
3275,5016600,5018500,-11.8,-24.2,15606,Pass,0.0
3279,5021300,5022400,-5.9,-0.7,46786,Pass,0.0
3284,5025100,5025100,-14.7,18.1,15889,Pass,0.0
3292,5045300,5047200,-27.0,33.7,17070,Pass,0.0
3295,5047100,5047800,-6.0,31.5,12458,Pass,0.0
3301,5050200,5051700,-8.4,22.0,87466,Pass,0.0
3304,5052800,5054600,-2.4,6.5,15606,Pass,0.0
3308,5056800,5057500,-15.9,-23.7,15620,Pass,0.0
3311,5057400,5058200,-18.4,-17.3,13188,Pass,0.0
3321,5062000,5063500,-4.9,-17.9,93295,Pass,0.0
3325,5063600,5063800,10.6,-27.2,15606,Pass,0.0
3331,5066900,5066900,3.6,-30.7,15606,Pass,0.0
3336,5076052,5077500,-13.9,-23.9,13188,Pass,0.0
3340,5077800,5081000,-3.3,-18.3,15606,Pass,0.0
3344,5083800,5085900,-16.0,10.0,46786,Pass,0.0
3349,5088900,5088900,-34.0,23.1,12458,Pass,0.01
3356,5115700,5119200,-47.5,3.1,33033,Pass,0.22
3362,5119200,5120600,4.6,25.7,94410,Pass,0.0
3365,5120600,5122052,-1.8,23.7,12458,Pass,0.0
3370,5122052,5122300,-8.4,21.8,17070,Pass,0.0
3374,5122600,5124000,-6.7,20.1,17070,Pass,0.0
3378,5124600,5124800,-1.3,20.3,10396,Pass,0.0
3384,5125600,5125800,-0.7,21.6,10396,Pass,0.0
3388,5127700,5127700,3.9,23.5,12588,Pass,0.0
3396,5163700,5164300,13.0,23.6,12588,Pass,0.0
3400,5167700,5168600,18.7,25.1,17070,Pass,0.0
3402,5168600,5169700,16.1,14.2,13394,Pass,0.0
3405,5169600,5170900,27.7,19.4,17585,Pass,0.0
3409,5172700,5174500,21.9,27.3,17070,Pass,0.0
3413,5174600,5175500,40.0,9.9,24909,Pass,0.08
3417,5175500,5177600,40.3,3.5,15606,Pass,0.2
3421,5178600,5178800,10.5,9.0,17444,Pass,0.0
3429,5181500,5182500,18.7,-3.6,13394,Pass,0.0
3433,5182500,5183600,29.2,2.4,46786,Pass,0.0
3436,5183600,5186700,34.5,-4.2,15606,Pass,0.07
3441,5186600,5189000,4.5,7.5,17070,Pass,0.0
3448,5189900,5190300,13.5,-16.8,13188,Pass,0.0
3453,5191200,5196400,16.1,-14.6,15223,Pass,0.0
3462,5196600,5197700,7.7,-12.7,17444,Pass,0.0
3465,5198600,5200300,17.6,-18.5,13188,Pass,0.0
3470,5202200,5204200,9.4,8.8,10396,Pass,0.0
3475,5204600,5204600,-7.3,28.2,17070,Pass,0.0
3481,5209600,5210500,3.5,33.6,15889,Pass,0.0
3484,5211500,5213000,-0.5,28.4,10396,Pass,0.0
3487,5213500,5214800,4.0,30.6,15889,Pass,0.0
3489,5214800,5215900,-0.3,20.6,87466,Pass,0.0
3494,5219100,5221200,-17.6,14.9,10396,Pass,0.0
3499,5225500,5225500,-45.2,23.1,12458,Pass,0.01
3516,5375600,5375600,-47.1,-4.6,33033,Pass,0.09
3524,5410600,5414052,6.8,-35.0,15620,Pass,0.0
3526,5414052,5415800,-2.9,-19.8,13188,Pass,0.0
3532,5421000,5421000,-32.0,-23.6,15620,Pass,0.0
3540,5445900,5449052,-47.2,-5.1,33033,Pass,0.09
3545,5449052,5450300,10.5,-14.0,94410,Pass,0.0
3549,5450900,5452200,4.2,-14.2,93295,Pass,0.0
3552,5452900,5454000,8.2,-3.8,13394,Pass,0.0
3555,5454000,5454000,18.7,10.5,18226,Pass,0.0
3562,5473000,5475500,29.1,34.5,15889,Pass,0.0
3565,5475800,5477300,47.4,23.0,46786,Pass,0.01
3570,5479400,5483000,45.4,-2.7,18446,Pass,0.2
3575,5483200,5484000,-9.5,-4.0,10016,Pass,0.0
3579,5484200,5485100,-4.2,-6.4,87466,Pass,0.0
3582,5486500,5487800,-0.8,-18.3,13188,Pass,0.0
3585,5490000,5491000,5.5,-25.7,15620,Pass,0.0
3589,5494600,5496300,-6.7,-8.4,87466,Pass,0.0
3592,5497600,5498900,-6.3,22.9,15889,Pass,0.0
3596,5502600,5503800,-20.3,25.7,12458,Pass,0.0
3599,5505400,5507400,-15.3,10.6,87466,Pass,0.0
3602,5508400,5510100,-11.1,-5.5,10396,Pass,0.0
3605,5511000,5512600,-10.0,-23.1,15620,Pass,0.0
3608,5513700,5513700,2.8,-14.2,15606,Pass,0.0
3621,5559900,5560600,-43.6,34.0,12458,Pass,0.01
3623,5560600,5561700,-41.3,28.3,15889,Pass,0.01
3626,5561600,5561600,-42.5,33.6,12458,Pass,0.01
3634,5577500,5578400,-47.2,35.1,12458,Pass,0.01
3636,5578400,5579000,-49.2,28.2,15889,Pass,0.01
3641,5580700,5582101,-50.4,30.4,12458,Pass,0.01
3645,5582000,5582000,-50.3,13.5,13394,Pass,0.03
3650,5582101,5582000,-50.9,27.5,18226,Pass,0.01
3655,5595400,5596900,-53.3,33.9,12458,Pass,0.01
3660,5597100,5598400,-47.7,7.2,17585,Pass,0.09
3663,5598400,5604300,-43.0,3.9,17070,Pass,0.2
3669,5606400,5609900,1.4,24.4,46786,Pass,0.0
3674,5612800,5613600,-29.6,-25.1,87466,Pass,0.0
3679,5613600,5616200,-39.0,-8.9,72131,Pass,0.08
3684,5616200,5617400,-30.9,4.7,12458,Pass,0.0
3691,5620100,5620100,-26.5,18.8,12588,Pass,0.0
3697,5625700,5626700,-9.6,35.5,15889,Pass,0.0
3700,5627600,5629400,-6.0,28.4,18428,Pass,0.0
3704,5631200,5632100,-6.8,-0.9,94410,Pass,0.0
3707,5633700,5634700,-13.9,-9.0,13188,Pass,0.0
3710,5635300,5636600,-19.9,0.8,87466,Pass,0.0
3714,5638800,5640100,-13.1,2.1,13188,Pass,0.0
3718,5641500,5641500,-28.4,13.7,15889,Pass,0.0
3725,5664200,5664200,-47.6,3.1,33033,Pass,0.22
3731,5673900,5674900,11.4,34.3,15889,Pass,0.0
3734,5675100,5676000,10.9,27.5,18428,Pass,0.0
3738,5679000,5679800,12.3,26.6,15889,Pass,0.0
3740,5679700,5680600,6.5,18.6,87466,Pass,0.0
3743,5680600,5682700,10.5,24.4,15889,Pass,0.0
3748,5690300,5692700,12.5,-19.1,15606,Pass,0.0
3750,5692600,5693900,29.9,-6.4,18446,Pass,0.0
3756,5696400,5699600,11.8,9.7,46786,Pass,0.0
3760,5699600,5700700,-25.4,-24.6,17585,Pass,0.0
3763,5701500,5702900,-28.7,-18.0,82908,Pass,0.0
3769,5705500,5708300,-41.0,-31.8,17585,Pass,0.01
3774,5708600,5709100,-9.6,-31.3,15606,Pass,0.0
3779,5709500,5709500,-12.1,-31.7,93295,Pass,0.0
3785,5711700,5712800,-12.9,-35.9,15606,Pass,0.0
3798,5721100,5722600,-29.6,-9.3,13188,Pass,0.0
3801,5722500,5723900,-40.9,3.0,72131,Pass,0.2
3810,5738400,5738400,27.9,-31.8,18226,Pass,0.0
3818,5743600,5746052,15.3,-34.5,15620,Pass,0.0
3821,5744200,5746800,13.9,-34.4,15620,Pass,0.0
3826,5746052,5746052,-4.5,-31.1,82908,Pass,0.0
3832,5785500,5786300,-13.6,-32.5,13188,Pass,0.0
3834,5786300,5787000,-13.7,-25.4,87466,Pass,0.0
3838,5787600,5789000,-7.5,-31.6,13188,Pass,0.0
3841,5790300,5792300,4.9,-24.7,15606,Pass,0.0
3844,5793300,5794500,9.9,1.5,46786,Pass,0.0
3848,5795700,5797300,-8.8,8.0,18428,Pass,0.0
3853,5799300,5802400,-29.2,26.7,15889,Pass,0.0
3862,5818400,5824100,-36.6,-10.8,33033,Pass,0.03
3867,5826200,5827700,24.6,2.7,15889,Pass,0.0
3871,5828900,5829500,4.2,-21.4,94410,Pass,0.0
3875,5835500,5836400,5.6,-22.9,13188,Pass,0.0
3877,5836400,5837100,-0.1,-14.5,87466,Pass,0.0
3881,5838400,5840000,2.4,-18.2,13188,Pass,0.0
3886,5842500,5844500,-30.2,-26.8,15620,Pass,0.0
3893,5857600,5860400,-38.0,7.8,33033,Pass,0.08
3899,5860300,5860300,9.1,24.5,15889,Pass,0.0
3910,5889100,5893300,12.8,34.2,17070,Pass,0.0
3914,5893900,5895600,19.8,23.3,87466,Pass,0.0
3918,5896000,5897100,14.2,9.8,94410,Pass,0.0
3922,5898600,5900900,9.1,-9.0,13188,Pass,0.0
3926,5907500,5915500,-37.2,-26.8,15620,Pass,0.01
3930,5915400,5915400,-41.8,8.3,12458,Pass,0.08
3937,5945600,5949200,-47.7,-4.6,33033,Pass,0.09
3942,5949200,5950500,8.1,-6.1,24909,Pass,0.0
3949,5953600,5955300,26.1,-0.2,46786,Pass,0.0
3952,5956700,5958000,19.0,-18.8,15606,Pass,0.0
3955,5960500,5961600,7.5,-29.4,15620,Pass,0.0
3959,5973300,5974000,8.5,-21.6,87466,Pass,0.0
3962,5974100,5974900,4.7,-24.1,94410,Pass,0.0
3965,5976400,5978500,6.6,-13.0,87466,Pass,0.0
3968,5979900,5980800,-0.2,13.6,15889,Pass,0.0
3972,5982100,5984100,-6.1,15.0,18428,Pass,0.0
3975,5987600,5988900,-11.0,22.8,15889,Pass,0.0
3978,5989300,5991700,-16.5,7.4,17444,Pass,0.0
3983,5995400,5997500,-34.4,28.4,12458,Pass,0.01
3990,5998600,5998600,-47.1,-7.6,82908,Pass,0.09
3997,6004400,6006000,-51.3,-33.3,13188,Pass,0.01
4000,6006600,6006800,-42.3,-28.9,15620,Pass,0.01
4005,6010200,6011200,-38.7,-18.1,13188,Pass,0.03
4009,6011300,6012600,-44.5,-1.9,82908,Pass,0.2
4012,6012600,6014852,-37.1,-13.8,93295,Pass,0.03
4019,6015052,6016200,-26.5,-16.1,94410,Pass,0.0
4024,6019300,6022052,-42.4,-19.3,15620,Pass,0.03
4028,6022052,6022200,-37.9,0.9,12588,Pass,0.2
4034,6025200,6026800,-21.2,-4.8,13394,Pass,0.0
4038,6027100,6031600,-10.8,5.4,12588,Pass,0.0
4043,6033600,6033600,2.0,-32.5,18226,Pass,0.0
4049,6038900,6039800,-2.9,-34.3,15620,Pass,0.0
4052,6041100,6041700,4.0,-26.0,18428,Pass,0.0
4056,6043600,6044952,-3.3,-14.2,87466,Pass,0.0
4059,6045052,6046100,-12.1,-2.6,17444,Pass,0.0
4064,6048600,6058500,-8.2,11.8,15889,Pass,0.0
4074,6058500,6060300,0.7,6.1,10016,Pass,0.0
4078,6061400,6061600,8.8,24.3,15889,Pass,0.0
4080,6061600,6063100,7.8,24.6,15889,Pass,0.0
4086,6063600,6064200,-16.1,14.6,17444,Pass,0.0
4091,6065200,6066600,-19.4,16.6,17070,Pass,0.0
4096,6067300,6068400,-15.8,22.2,17444,Pass,0.0
4099,6069400,6070500,-12.9,15.0,15889,Pass,0.0
4101,6070500,6072000,-16.4,-2.6,87466,Pass,0.0
4104,6072000,6073200,-9.2,-4.1,94410,Pass,0.0
4107,6073200,6073800,-9.6,-19.6,15620,Pass,0.0
4112,6080800,6081800,-19.1,-1.8,13188,Pass,0.0
4115,6082700,6083600,-15.7,7.7,18428,Pass,0.0
4119,6087500,6087642,-21.7,10.4,15889,Pass,0.0
4124,6089000,6091052,-29.2,10.0,72131,Pass,0.0
4128,6090042,6089000,-24.5,10.9,15889,Pass,0.0
4134,6091052,6092052,-22.5,8.2,18428,Pass,0.0
4138,6092052,6092200,-31.7,1.3,50643,Pass,0.0
4141,6092600,6094700,-35.8,15.0,17070,Pass,0.03
4145,6094800,6096900,-28.2,13.5,13394,Pass,0.0
4153,6102200,6103700,-30.4,22.2,12458,Pass,0.0
4160,6118700,6118700,-37.0,-2.5,33033,Pass,0.2
4165,6137300,6146200,20.9,-1.1,46786,Pass,0.0
